"CPUBID","MPUBID","MS860140","MS860141","MS880257","MS880258","MS900321","MS920321","MS940329","MS960327","MS981A18","HOME-A18","HOME-A18","HOME-A18","MS-HOME-A18","MS-HOME-A18","MS-HOME-A18","MS-HOME-A18","VERSION_R26"
223201,2232,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
223202,2232,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,7,-7,-7,-7,-7,458
223401,2234,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
223402,2234,-7,-7,-7,-7,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
223501,2235,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
223502,2235,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,458
223701,2237,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
223702,2237,-7,-7,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
223703,2237,-7,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,458
224001,2240,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224002,2240,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224003,2240,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224301,2243,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224302,2243,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224601,2246,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224701,2247,-7,-7,-7,-7,-7,0,10,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224702,2247,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,458
224901,2249,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
224902,2249,-7,-7,-7,-7,-7,0,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225001,2250,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225002,2250,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225003,2250,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225101,2251,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225102,2251,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225201,2252,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
225301,2253,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225302,2253,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225401,2254,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
225701,2257,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226001,2260,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226002,2260,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226003,2260,-7,-7,0,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226004,2260,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226201,2262,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226202,2262,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226203,2262,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226204,2262,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226205,2262,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226501,2265,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226502,2265,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226503,2265,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226701,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226702,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226703,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226704,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226705,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226706,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226707,2267,-7,-7,-7,-7,5,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226708,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,458
226709,2267,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
226801,2268,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227001,2270,-7,-7,0,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227002,2270,-7,-7,-7,-7,0,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227101,2271,-7,-7,-7,-7,30,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227102,2271,-7,-7,-7,-7,-7,-7,0,4,-7,-7,-7,-7,-7,-7,-7,-7,458
227201,2272,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227202,2272,-7,-7,0,0,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227401,2274,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227402,2274,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227501,2275,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227502,2275,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227801,2278,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
227802,2278,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228001,2280,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228101,2281,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228102,2281,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228103,2281,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228501,2285,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228502,2285,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228601,2286,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,458
228701,2287,-7,-7,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228702,2287,-7,-7,-7,-7,-7,-7,0,4,-7,-7,-7,-7,-7,-7,-7,-7,458
228703,2287,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
228801,2288,-7,-7,-7,-7,-7,-7,-7,-7,8,-7,-7,-7,-7,-7,-7,-7,458
228802,2288,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
228901,2289,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
229001,2290,-7,-7,-7,-7,0,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
229002,2290,-7,-7,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,-7,-7,-7,458
229201,2292,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,458
229202,2292,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
229203,2292,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,458
229401,2294,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
229402,2294,-7,-7,-7,-7,-7,-7,-7,5,-7,-7,-7,-7,-7,-7,-7,-7,458
229601,2296,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
229602,2296,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,458
229901,2299,0,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
229902,2299,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
229903,2299,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
230101,2301,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
230102,2301,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
230801,2308,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
230802,2308,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231101,2311,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231102,2311,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231103,2311,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231301,2313,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231302,2313,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231501,2315,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231502,2315,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231503,2315,0,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231701,2317,-7,-7,0,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231702,2317,-7,-7,-7,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,-7,-7,458
231901,2319,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231902,2319,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231903,2319,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231904,2319,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231905,2319,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
231906,2319,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,458
232201,2322,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
233301,2333,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
233901,2339,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
233902,2339,-7,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,458
234001,2340,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234002,2340,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234003,2340,-7,-7,-7,-7,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234201,2342,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234202,2342,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234701,2347,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234702,2347,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234703,2347,-7,-7,0,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
234801,2348,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235501,2355,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235502,2355,0,-7,1,8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235503,2355,-7,-7,1,8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235701,2357,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235702,2357,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235901,2359,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235902,2359,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
235903,2359,-7,-7,0,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236001,2360,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236002,2360,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236201,2362,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236202,2362,-7,-7,0,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236203,2362,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236801,2368,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236802,2368,0,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
236901,2369,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
237401,2374,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
237402,2374,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
237403,2374,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
237404,2374,-7,-7,-7,-7,-7,0,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
237501,2375,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
238301,2383,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
238801,2388,-7,-7,0,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
238802,2388,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239401,2394,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239402,2394,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239501,2395,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239502,2395,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239503,2395,-7,-7,1,3,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239504,2395,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239505,2395,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239601,2396,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239602,2396,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239603,2396,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239604,2396,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239801,2398,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239802,2398,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239803,2398,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239804,2398,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239901,2399,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239902,2399,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
239903,2399,-7,-7,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,458
240001,2400,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240002,2400,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240201,2402,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240202,2402,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240203,2402,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240204,2402,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240401,2404,-7,-7,0,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240402,2404,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240403,2404,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240404,2404,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240501,2405,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240701,2407,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240702,2407,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240801,2408,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240802,2408,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240803,2408,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240804,2408,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,458
240901,2409,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
240902,2409,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241001,2410,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241002,2410,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241101,2411,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241102,2411,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241201,2412,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241202,2412,-7,-7,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241203,2412,-7,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,458
241204,2412,-7,-7,-7,-7,-7,-7,-7,-7,-7,5,-7,-7,-7,-7,-7,-7,458
241401,2414,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241601,2416,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241602,2416,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241603,2416,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
241801,2418,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
242001,2420,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
242002,2420,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,458
242401,2424,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
242601,2426,-7,-7,0,-7,6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243001,2430,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243002,2430,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243301,2433,-7,-7,-7,-7,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243302,2433,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,5,-7,-7,-7,-7,458
243401,2434,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243402,2434,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243501,2435,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243601,2436,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243602,2436,0,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
243701,2437,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244101,2441,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244102,2441,1,2,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244103,2441,-7,-7,0,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244201,2442,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244202,2442,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244401,2444,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244402,2444,-7,-7,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,-7,-7,-7,458
244403,2444,-7,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,-7,-7,458
244404,2444,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,458
244701,2447,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244702,2447,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244703,2447,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244704,2447,1,6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244801,2448,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
244802,2448,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245001,2450,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245002,2450,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245401,2454,-7,-7,0,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245402,2454,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245701,2457,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245801,2458,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245802,2458,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245901,2459,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245902,2459,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
245903,2459,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
246201,2462,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
246202,2462,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
247101,2471,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
247401,2474,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
247402,2474,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
247801,2478,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
247802,2478,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248001,2480,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248002,2480,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248201,2482,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248202,2482,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248203,2482,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248204,2482,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248301,2483,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248302,2483,-7,-7,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,-7,-7,-7,458
248401,2484,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
248402,2484,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
248403,2484,-7,-7,-7,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,458
