"VERSION_R26","CASEID","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS"
458,3433,5,3,2,0,0,0,0,0,0,0,0,-3,0,0,0,0,-3,0,0,0,0,0,0,-3,-3,-3,-3,0,-3
458,3434,8,1,2,-3,0,0,0,0,1,0,1,0,0,0,-3,0,0,0,0,0,-3,0,0,-3,0,0,0,0,-3
458,3435,8,1,2,-3,1,0,-3,-3,-3,-3,-3,0,0,-3,1,1,-3,-3,1,-3,1,-5,-5,0,0,0,0,1,0
458,3436,8,1,2,1,1,0,-3,-3,-3,-3,0,-3,1,1,-5,1,-3,-3,-5,-3,1,-3,1,-3,0,-3,1,-3,1
-5,3437,4,1,1,1,1,0,-3,-3,-3,1,-3,-5,-5,1,-5,-3,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3438,8,1,2,1,1,0,-3,-3,0,0,-3,-3,-5,0,-3,-3,0,0,0,-5,0,0,0,-3,0,0,-3,0,0
-5,3439,1,3,1,-3,0,-3,0,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3440,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,-3,0,0,0,0,0
458,3441,1,3,1,-3,1,1,0,0,0,0,0,0,0,0,-5,1,1,1,0,0,0,0,0,0,0,0,1,0,0
-5,3442,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5
-5,3443,1,3,1,0,0,0,0,-3,0,0,0,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3444,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,1,0,0,0,-3,1,0
458,3445,5,3,2,-3,0,0,-3,0,0,0,0,0,0,-3,-3,0,-3,-3,0,0,0,-3,0,-3,0,-3,-3,0,0
-5,3446,5,3,2,0,-3,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,-5,-5,-5,-5,-5,-5
458,3447,7,2,2,0,0,0,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0,-3
-5,3448,5,3,2,0,-5,-5,-5,-5,0,-5,0,0,0,0,0,0,0,0,-3,1,1,-3,-5,-5,-5,-5,-5,-5,-5
-5,3449,1,3,1,0,-5,-5,-3,-3,-5,-5,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-3,1,-5,-5
-5,3450,1,3,1,0,0,0,-3,0,-5,-3,-5,-5,-3,-3,-3,-3,-3,-3,-3,-5,0,-3,0,0,-5,-5,-5,-5,-5
458,3451,5,3,2,0,0,0,0,-3,-3,0,0,0,-5,0,0,0,0,0,0,-5,-3,-5,-5,-5,0,0,0,0,0
458,3452,5,3,2,0,0,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
458,3453,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3454,5,3,2,0,-5,-5,-5,-5,1,0,0,0,0,0,0,0,0,0,0,-5,1,-5,0,0,0,0,0,-3,0
-5,3455,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5
458,3456,5,3,2,0,-5,0,1,0,0,0,0,0,-3,0,0,0,0,0,-3,-3,0,-3,-5,0,0,0,0,0,0
458,3457,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
458,3458,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3459,5,3,2,0,0,0,-3,0,-3,0,-3,0,0,0,-3,0,0,-5,-3,0,-3,-3,1,0,0,-3,0,0,0
458,3460,1,3,1,0,0,0,0,0,-3,-3,-3,-3,0,-3,-3,0,-3,0,-3,0,0,0,-3,0,0,1,-3,1,0
458,3461,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0
-5,3462,1,3,1,0,0,0,0,0,0,0,0,0,-3,-5,0,0,0,-3,-3,0,0,-3,-5,-5,-5,-5,-5,-5,-5
458,3463,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,-3,-5,0,0,0,0,0,0,0,0,0
458,3464,1,3,1,0,-3,1,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3465,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
458,3466,1,3,1,0,0,0,0,0,0,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3467,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
458,3468,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3469,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,3470,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,0,0,-5,-5,-5,-5,-5
458,3471,1,3,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-3,0,0,0,0,0,0,0,-3,0,0,0
-5,3472,1,3,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5
458,3473,1,3,1,-3,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3474,1,3,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,0,0
458,3475,5,3,2,1,1,0,0,0,0,0,-3,-3,-3,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0
458,3476,5,3,2,0,0,1,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3477,5,3,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,-3,-5,1,-5,0,-5,0,0,0,0,-5,1
-5,3478,1,3,1,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3479,1,3,1,0,0,0,0,-3,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,-3,0,0
-5,3480,5,3,2,0,0,-3,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
458,3481,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0
458,3482,1,3,1,0,-3,0,-3,-3,-3,0,0,0,0,0,0,0,0,1,0,0,-3,0,0,0,0,0,0,0,0
458,3483,1,3,1,-3,-3,-3,-3,-3,-3,0,-3,0,-3,0,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0
-5,3484,1,3,1,-3,-3,-3,-3,-3,-3,0,-3,0,-3,-3,-3,-3,-3,-3,0,0,0,-3,-3,-5,-5,-5,-5,-5,-5
-5,3485,5,3,2,0,0,0,-3,-3,0,0,0,0,0,0,0,-3,0,0,0,0,-5,-5,-5,-3,1,0,-5,-5,-5
458,3486,5,3,2,0,0,-3,-3,0,0,-5,-3,0,-5,0,-3,-3,-3,0,-3,0,-3,-5,-5,0,-5,0,-3,0,0
458,3487,5,3,2,0,0,0,0,-3,0,0,0,-3,-3,0,0,1,-3,0,-3,0,0,-3,-5,0,0,0,-5,0,0
-5,3488,5,3,2,0,0,0,0,0,-3,-3,-5,-3,0,0,0,0,0,0,-5,-5,0,0,-5,-5,-5,-3,-5,-5,-5
458,3489,1,3,1,0,0,0,-3,-3,0,-3,0,0,0,0,0,0,0,0,0,0,-5,-5,-3,-5,-5,-5,1,0,0
-5,3490,1,3,1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3491,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-5,0,0,0
458,3492,1,3,1,0,0,0,1,0,0,0,0,-3,-3,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0
458,3493,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3494,1,3,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,-3,0,0
458,3495,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
458,3496,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3497,1,3,1,0,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,3498,5,3,2,0,-3,-3,-3,-5,1,-3,1,0,0,0,-3,0,0,-3,0,0,-3,-3,-5,-5,-5,-5,-5,-5,-5
-5,3499,1,3,1,0,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,-5,0,0,-5,-5
-5,3500,8,1,2,0,0,0,0,0,0,0,0,0,-5,0,0,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,3501,5,3,2,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,-3,1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3502,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,3503,1,3,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5
-5,3504,5,3,2,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,3505,5,3,2,0,0,0,0,0,0,0,0,0,0,-3,0,0,-5,-5,-5,-5,0,-3,0,-3,0,0,0,0,-5
458,3506,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-5,3507,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5
458,3508,5,3,2,0,0,0,0,0,0,0,0,-3,-3,-3,0,0,-3,-3,-3,0,0,-5,0,0,0,0,0,0,0
458,3509,1,3,1,0,1,1,-3,0,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0
-5,3510,1,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,3511,5,3,2,0,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,-5
458,3512,5,3,2,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3513,1,3,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0
458,3514,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,0,0,0,1,0
458,3515,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3516,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,3517,1,3,1,0,0,0,0,0,0,0,0,-5,-5,-5,1,-3,-3,-3,-5,1,1,1,-3,-5,-5,-5,-5,-5,-5
-5,3518,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,0,-5,-5,0,0,-5,0,0,-5,-5
458,3519,5,3,2,0,0,-3,-3,-3,-3,0,-3,-3,0,-3,0,0,-3,0,0,0,0,0,-3,-5,-5,-3,0,1,0
458,3520,1,3,1,0,0,-3,-3,-3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-5,-5,-5,-5,0,0
458,3521,1,3,1,0,0,-3,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3522,5,3,2,0,-3,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3523,5,3,2,-3,0,-3,-3,0,1,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3524,5,3,2,0,-3,-3,-3,-3,0,0,0,0,0,0,-3,0,0,0,0,-3,0,-5,0,0,0,0,0,0,0
-5,3525,1,3,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,3526,1,3,1,0,0,0,-3,0,0,-3,0,0,0,0,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3527,5,3,2,0,0,0,0,0,0,0,-3,0,-3,0,0,0,-3,0,-3,0,0,-3,0,0,0,0,0,-3,0
-5,3528,1,3,1,0,0,0,-3,-3,-3,-3,-3,0,0,0,0,-3,0,0,0,0,0,-5,0,-5,-5,-5,-5,-5,-5
-5,3529,1,3,1,0,0,-3,-3,-3,-3,-3,-3,0,-3,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3530,1,3,1,0,-3,-3,0,0,0,0,-3,0,0,0,0,0,-3,0,0,-3,0,0,0,-3,0,0,-3,0,0
458,3531,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
458,3532,5,3,2,-3,0,-3,0,0,0,0,0,0,0,0,0,0,1,-3,0,1,0,0,0,0,0,0,0,0,0
458,3533,2,3,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3534,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-5,-5,-3,-3,-5,0
-5,3535,8,1,2,0,0,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,-3,-3,0,-5,0,0,-5
-5,3536,8,1,2,0,0,-3,-3,-3,-3,-3,0,0,0,0,0,-3,-5,-3,-3,-3,-3,-3,0,-3,0,-5,-5,-5,-5
458,3537,5,3,2,0,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3538,3,2,1,0,0,0,-3,0,0,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3539,3,2,1,0,0,0,0,-5,-3,-3,0,-5,-3,-3,1,-3,-3,1,-3,-3,-5,-3,0,1,1,1,0,1,0
458,3540,3,2,1,0,0,0,0,-3,-3,-3,1,-3,0,0,1,1,0,0,-3,0,0,0,0,0,0,0,0,0,0
-5,3541,3,2,1,0,-3,-3,-3,-3,0,0,0,0,-5,0,-3,1,-3,-5,0,1,-5,-3,0,-5,-5,-5,0,-5,-5
458,3542,7,2,2,1,-3,-3,1,-3,-3,1,1,1,-5,1,-3,1,1,-3,0,1,-3,-5,-5,-5,-5,-5,-5,-3,0
458,3543,7,2,2,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,-3
458,3544,7,2,2,0,-3,-3,0,-3,-3,1,1,1,1,1,1,-3,-3,1,-3,1,1,1,0,0,1,1,1,1,1
458,3545,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,-3,0
458,3546,7,2,2,0,0,0,0,-3,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,3547,7,2,2,0,-3,0,0,-3,0,0,-3,-3,0,0,0,-3,0,0,-3,0,0,-3,0,0,-3,0,-3,-3,-5
458,3548,7,2,2,0,0,0,0,0,0,0,-3,1,1,1,1,1,1,1,-3,0,1,-3,-3,0,0,-3,-3,0,0
458,3549,5,3,2,0,0,-3,1,1,-3,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,-3,0,0,0
458,3550,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458,3551,5,3,2,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3552,5,3,2,0,0,0,0,0,-3,-3,0,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3553,1,3,1,0,0,1,-3,0,-3,-3,0,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0
458,3554,5,3,2,0,0,0,1,0,0,0,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
458,3555,5,3,2,-3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-3,1,-3,-3,0,-3,0,0,0,0,0
458,3556,5,3,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3557,5,3,2,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,3558,5,3,2,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0
458,3559,1,3,1,0,-3,0,0,0,0,0,-3,0,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3
458,3560,5,3,2,0,-3,0,0,0,0,-3,-3,-3,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,1,0,0
458,3561,1,3,1,0,0,0,0,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3562,2,3,1,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-3,1,0
458,3563,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3564,6,3,2,0,-3,0,0,0,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
-5,3565,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5
458,3566,5,3,2,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,-3,-5,-5,-5,0,0,0,0,0
458,3567,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,-3,0,0,0,0,0,0
458,3568,5,3,2,0,0,0,0,0,-5,-5,-5,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0
458,3569,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,0,0,0,0,0,0
458,3570,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
458,3571,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-5,0
-5,3572,6,3,2,0,0,0,0,-3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5
458,3573,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
458,3574,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3575,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3576,5,3,2,0,0,0,0,1,0,0,0,0,-3,0,0,0,0,-3,-3,0,-3,-3,-3,0,0,0,0,-3,0
-5,3577,1,3,1,0,0,0,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,3578,1,3,1,0,0,0,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0
458,3579,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,0,-3,0,-3,0
458,3580,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3581,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3582,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3583,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3584,5,3,2,0,0,-3,0,0,-3,0,0,1,1,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,1,1
-5,3585,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5
458,3586,5,3,2,0,-5,-5,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0
458,3587,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3588,1,3,1,0,0,0,-3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-3,0,0,0
458,3589,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3590,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,0,0,0,0
458,3591,1,3,1,0,-3,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0,0
458,3592,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3593,1,3,1,0,-3,0,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,-3,0,0,0,0,-3,0,0
458,3594,5,3,2,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,1,1,0,-3,-3,-3,-3,0,0,0,0,-3
458,3595,1,3,1,-3,-3,0,-3,-3,-3,-3,-3,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-3,0,0
-5,3596,1,3,1,-3,-3,0,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5
458,3597,5,3,2,0,-3,0,-3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458,3598,1,3,1,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0
458,3599,1,3,1,0,0,0,0,0,0,0,0,-3,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1
-5,3600,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,-5,-5,-5
458,3601,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3602,1,3,1,-3,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-3,0,0,0,0,0,0,0,0,-3
458,3603,5,3,2,-3,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3604,1,3,1,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0
458,3605,5,3,2,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3606,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,3607,1,3,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-5,-5
458,3608,1,3,1,0,0,0,0,0,0,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3609,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3610,5,3,2,0,0,-3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-3,0,0,1,-3,1,1,1
458,3611,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,0,0
-5,3612,1,3,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,-3,1,1,1,-5
458,3613,5,3,2,-3,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3614,6,3,2,1,-3,-3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,3615,1,3,1,0,0,0,0,0,0,0,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5
458,3616,1,3,1,0,-3,0,0,0,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3617,1,3,1,0,0,0,1,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3618,5,3,2,0,0,-3,-3,0,0,0,0,1,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3619,1,3,1,0,1,0,0,0,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
458,3620,1,3,1,0,-3,-3,0,0,0,-3,0,0,-3,-3,0,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0
-5,3621,1,3,1,0,0,0,0,0,0,0,0,-3,-3,0,0,0,-3,-3,0,-3,-3,-3,-5,-5,-5,-3,-5,-5,-5
-5,3622,1,3,1,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,1,1,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5
458,3623,1,3,1,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
458,3624,5,3,2,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0
458,3625,5,3,2,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
458,3626,5,3,2,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3627,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3628,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-3,0,0,-3,0,-3
458,3629,5,3,2,0,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,3630,5,3,2,0,0,0,0,0,-3,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
